name,freebase_id,dob
b'Huineng',/m/01qysw,0638-01-01
b'Herman Bavinck',/m/05h7dq,1854-12-13
b'D. H. Th. Vollenhoven',/m/05ct13,1892-11-01
b'Charles Simi\xc4\x87',/m/041jv2,1938-05-09
b'Liang Qichao',/m/03_qp4,1873-02-23
b'Shakuntala Singh',/m/0cj1nk,1952-02-14
b'Ubaidullah Sindhi',/m/0blnc0,1872-03-10
b'Ramanuja',/m/043dfd,1017-01-01
b'Gregory Vlastos',/m/040c92,1907-07-27
b'William Ernest Hocking',/m/045gyp,1873-08-10
b'Mi\xc5\xa1ko \xc5\xa0uvakovi\xc4\x87',/m/02r4x55,1954-02-24
b'Micha\xc5\x82 S\xc4\x99dziw\xc3\xb3j',/m/042ldl,1566-02-02
b'Paul Thagard',/m/0b1nm5,1950-09-28
b'Xenophanes',/m/01gkyh,-569-01-01
b'Plutarch of Athens',/m/03d5f6s,0350-01-01
b'Jean-Luc Nancy',/m/02k02f,1940-07-26
b'Alois Riehl',/m/09hzg7,1844-04-27
b'Ludovico Geymonat',/m/0djd6b,1908-05-11
b'Peter Munz',/m/02vq0p_,1921-05-12
b'Matthew Lipman',/m/0d1d_4,1922-08-24
b'Curt John Ducasse',/m/092_ht,1881-07-07
b'Pasquale Galluppi',/m/08318t,1770-04-02
b'Giorgio Del Vecchio',/m/02rz4rp,1878-08-26
b'Ludwig B\xc3\xbcchner',/m/04w76r,1824-03-29
b'Nicomachus',/m/02xbh3,0060-01-01
b'Adolfo S\xc3\xa1nchez V\xc3\xa1zquez',/m/09f4qv,1915-09-17
b'Kurt Baier',/m/06mnh5,1917-01-26
b'Vasile Conta',/m/0fzwzb,1845-11-15
b'Athanasius of Alexandria',/m/014kt,0295-01-01
b'Alhazen',/m/0rvb,0965-01-01
b'Alfred Korzybski',/m/0jrz,1879-07-03
b'Clement of Alexandria',/m/022n9,0150-01-01
b'Miura Baien',/m/0660b2t,1723-09-01
b'Diodorus Cronus',/m/07c_gz,-400-01-01
b'Durandus of Saint-Pour\xc3\xa7ain',/m/0bsh7w,1270-01-01
b'John Philoponus',/m/07x02d,0490-01-01
b'Pietro Verri',/m/07n4_c,1728-12-12
b'Ira Shor',/m/0c99l_,1945-06-02
b'Philo the Dialectician',/m/03cvc_w,-400-01-01
b'Petrus Aureolus',/m/080y5n,1280-01-01
b'Petrus Ramus',/m/01t84d,1515-01-01
b'Irving Kristol',/m/01hcmw,1920-01-22
b'Ibn Arabi',/m/01cg5t,1165-08-04
b'Hugues Felicit\xc3\xa9 Robert de Lamennais',/m/01f605,1782-06-19
b'Karl Daub',/m/01hh3w,1765-03-20
b'Samuel Clarke',/m/05vd5g5,1675-10-11
b'Pelagius',/m/01brlr,0360-01-01
b'14th Dalai Lama',/m/01hw4n,1935-07-06
b'Paul J. Griffiths',/m/083624,1955-01-01
b'Sara Ruddick',/m/0bs3g54,1935-02-17
b'Fred Dretske',/m/086k8v,1932-12-09
b'Robert Merrihew Adams',/m/06gl1r,1937-09-08
b'Luigi Pareyson',/m/02qt5m_,1918-02-04
b'Jacob Moleschott',/m/0bcbrf,1822-08-09
"b'Edgar A. Singer, Jr.'",/m/0flvbt,1873-11-13
b'Constantin Stere',/m/0fzbdq,1865-06-01
b'\xe2\x80\x98Abd ar-Razzaq as-San\xe2\x80\x98ani',/m/0krtty,0126
b'James P. Carse',/m/0gqh35,
b'Henri Gouhier',/m/0fmcfr,1898-12-05
b'Aron Katsenelinboigen',/m/0gptxs,1927-09-02
b'Bernard-Henri L\xc3\xa9vy',/m/01z58b,1948-11-05
b'Girolamo Savonarola',/m/0d8wb,1452-09-30
b'Bob Hale',/m/03cnlj3,1945
b'Hu Shih',/m/0lz2n,1891-12-17
"b""Jean le Rond d'Alembert""",/m/0dhpq,1717-11-16
b'Marin Mersenne',/m/0jmr3,1588-09-08
b'Friedrich von H\xc3\xbcgel',/m/086ypn,1852-05-05
b'Hui Shi',/m/045h3c,-400-01-01
b'Hugh of Saint Victor',/m/0548qx,1096-01-01
b'Vandana Shiva',/m/0krsd,1952-11-05
b'D\xc5\x8dgen',/m/0k033,1200-01-26
b'Kabir',/m/0k6vm,1440-01-01
b'Zhang Zai',/m/06r652,1020-01-01
b'Cornelio Fabro',/m/09k3zd,1911-08-24
b'Joseph D. Sneed',/m/03k4yp,1938-09-23
b'Henry of Ghent',/m/03fp4v,1217-01-01
b'Abu Mansur Al-Maturidi',/m/02sg71,0852-01-01
b'Gilles-Gaston Granger',/m/02x2mp9,1920-01-28
b'Hendrik G. Stoker',/m/02qslp6,1899
b'Richard Wollheim',/m/020s8r,1923-05-05
b'Jonathan Lear',/m/09t4hx,1948-10-09
b'Edward Carpenter',/m/023g_4,1844-08-29
b'Elbert Hubbard',/m/02glnq,1856-06-19
b'C. E. M. Joad',/m/03rwk0,1891-08-12
b'Susan Neiman',/m/02ptt4_,1955-03-27
b'Jean-Michel Berthelot',/m/06_x9y3,1945
b'Amina Mama',/m/05xnyjq,1958-09-19
b'Rupert Read',/m/03d0htf,1966
b'John Koethe',/m/04gpvm5,1945-12-25
b'Patanjali',/m/05ygd,
b'Adriana Cavarero',/m/04lh_p4,1947-01-01
b'Francisco de Vitoria',/m/03_vl0,1460-01-01
b'Susan Hurley',/m/03g_595,1954-09-16
b'Harriet Taylor Mill',/m/03v0gx,1807-01-01
b'Zoilus',/m/01kh84,-399-01-01
b'Syed Shujaat Ali Qadri',/m/0bbxb88,1941-01
b'Robert Alexy',/m/04v7h_,1945-09-09
b'Abd al-Rahman al-Kawakibi',/m/02r88dx,1855-07-08
b'Patricia Hill Collins',/m/06c_kn,1948-05-01
b'Henry More',/m/01x9q2,1614-10-12
b'Delfim Santos',/m/06znfjs,1907-11-06
b'Tawus ibn Kaysan',/m/0d2wzt,
b'Mark Poster',/m/05y39dp,1941-07-05
b'Roger Bacon',/m/06g98,1220-01-01
b'Muhammad Farooq Khan',/m/0dlk_3s,1956
b'Friedrich Karl Forberg',/m/0269q50,1770-08-30
b'Vinoba Bhave',/m/0vhmy,1895-09-11
b'Ferdinand Fellmann',/m/0bwmk76,1939-01-01
b'Hameeduddin Aqil',/m/0fqs15v,1928-07-23
b'Irving Copi',/m/0byms3,1917-07-28
b'Numenius of Apamea',/m/07gh19,0200-01-01
b'Kuruvilla Pandikattu',/m/0c00mkt,1957-11-28
b'Ammonius Saccas',/m/0sks,0175-01-01
b'Fazlul Haque Amini',/m/064mjzs,1943
b'Werner Krieglstein',/m/04y8kpg,1941-10-31
b'K. D. Sethna',/m/06cj_f,1904-11-26
b'Harold Rosenberg',/m/07yz_t,1906-02-02
b'Rasheed Turabi',/m/0g215h,1908-07-09
b'Alain Finkielkraut',/m/01gkql,1949-06-30
b'Jane Jacobs',/m/0jdcc,1916-05-04
b'Paul Lorenzen',/m/07400c,1915-03-24
b'Sandra Harding',/m/055xzl,1935-03-29
b'Wahb ibn Munabbih',/m/0b5lqx,0655-01-01
b'Ivan Ilyin',/m/082trs,1883-04-21
b'Tang Junyi',/m/02qt6yg,1909-01-17
b'Gustavo Bueno',/m/05p5zm_,1924-01-01
b'Ram\xc3\xb3n Xirau',/m/03chh1g,1924-01-20
b'Shai Bernstein',/m/02z77lt,1895
b'Richard Carrier',/m/0c1qrn,1969-12-01
b'Ioannis Kottounios',/m/0fmddn,1577-01-01
b'Hasdai Crescas',/m/03c3yw,1340-01-01
b'Balthasar Bekker',/m/084100,1634-03-20
b'Arnold Geulincx',/m/044g6g,1624-01-31
b'Philip Pettit',/m/0bd0vr,1945-01-01
b'Frances Kamm',/m/03c4_08,
b'Iain King',/m/02qmld2,1971
b'Theodor Lessing',/m/0fw9_f,1872-02-08
b'Shantideva',/m/0jn_d,0685-01-01
b'Je Tsongkhapa',/m/04sr_4,1357-01-01
b'Asa\xe1\xb9\x85ga',/m/0gdkf,0300-01-01
b'Marpa Lotsawa',/m/03zslj,1012-01-01
b'Naropa',/m/05jnvc,1016-01-01
b'Ati\xc5\x9ba',/m/01c3g3,0982-01-01
b'Vasubandhu',/m/01sd15,0400-01-01
b'Milarepa',/m/03yvtr,1051-01-01
b'Harald H\xc3\xb8ffding',/m/017lf2,1843-03-11
b'Ferdinand T\xc3\xb6nnies',/m/01tph8,1855-07-26
b'Lawrence Sklar',/m/09gdh78,1938-06-25
b'Mahmoud Khatami',/m/0g3b5d,1963-01-04
b'Philippe Lacoue-Labarthe',/m/04brth,1940-03-06
b'Ernst Tugendhat',/m/05wk1bs,1930-03-08
b'Antonio Millan Puelles',/m/02rfb1g,1921-02-11
b'Marc Richir',/m/0kf6g59,1943
"b'W.W. Bartley, III'",/m/06g7p7,1934-10-02
b'John Wisdom',/m/06r0j5,1904-09-12
b'Wilmon Henry Sheldon',/m/0bxyw2s,1875
b'Norwood Russell Hanson',/m/04zvgk,1924-01-01
b'Michael Ignatieff',/m/0g3l5v,1947-05-12
b'Maxine Greene',/m/04lht88,1917-12-23
b'Abai Qunanbaiuli',/m/017n4d,1845-08-22
b'Russell Grigg',/m/05vzlhj,1951-02-25
b'Jean-Paul Valabrega',/m/0kckrvf,1922-06-21
b'Jean-Bertrand Pontalis',/m/0c3k3pq,1924-01-15
b'Georgi Plekhanov',/m/01rcmv,1856-12-23
b'Jeremy Weate',/m/0372mw,1969
b'Enrique D Dussel',/m/05v_7l2,1934-12-24
b'Jacob Klein',/m/0dbzzq,1899-03-03
b'Paul Boghossian',/m/0bxkrm,2000-01-01
b'Richard Dedekind',/m/0ccwd,1831-10-06
b'Harry Austryn Wolfson',/m/02kx5b,1887-11-02
b'Michael Novak',/m/01d1v6,1933-09-09
b'Bruno Leoni',/m/0chz38,1913-04-26
b'Carlo Lottieri',/m/0h2gkw,1960-11-06
b'Jacobus Arminius',/m/022gc4,1560-10-30
b'Heron Santana',/m/028b3dy,1962-03-23
b'Paul Gottfried',/m/01h_pp,1941-11-21
b'Iris Marion Young',/m/0bq8x5,1949-01-02
b'Yuval Steinitz',/m/0krw20,1958-04-10
b'Yeshayahu Leibowitz',/m/0424qz,1903-01-29
b'Kenneth Burke',/m/036cc8,1897-05-05
b'Ludwik Fleck',/m/07ky44,1896-07-11
b'James McCosh',/m/01d897,1811-04-01
b'Fernando Flores',/m/0sxm2,1943-01-09
b'Fred Newman',/m/03dc20,1935-06-17
b'Costas Douzinas',/m/05whl98,1951
b'Arthur Balfour',/m/012l1m,1848-07-25
b'Ron McClamrock',/m/0b7cqg,
b'Michel de Certeau',/m/03fh72,1925-05-17
b'Heinrich Gomperz',/m/0chvpn,1873-01-18
b'Johann Heinrich Pestalozzi',/m/02vtc2,1746-01-12
b'Harry Prosch',/m/02bqds,1917-05-04
b'Yunmen Wenyan',/m/03d03s,0864-01-01
b'Johann Jakob Bachofen',/m/02qww7,1815-12-22
b'Paul Edwards',/m/06r6ql,1923-09-02
b'Joseph B. Soloveitchik',/m/015y7r,1903-02-27
b'Joshua Cohen',/m/09hhhh,1980-09-06
b'John Hospers',/m/02m6pd,1918-06-09
b'Aryadeva',/m/0c9lby,
b'Candrak\xc4\xabrti',/m/02rtb3,0600-01-01
b'Buddhap\xc4\x81lita',/m/0c9l74,0470-01-01
b'Padmasambhava',/m/01c1c7,
b'Thubten Zopa Rinpoche',/m/07j1bg,1945
b'Dolpopa Sherab Gyaltsen',/m/08x20y,1292-01-01
b'Taranatha',/m/09llbn,1575-01-01
b'Judah Loew ben Bezalel',/m/017vdv,1512-01-01
b'Anaxarchus',/m/0sqj,
b'Arnold Gehlen',/m/02x758,1904-01-29
b'Tommaso Campanella',/m/015s1y,1568-09-15
b'Ibn Abi al-Izz',/m/0dchx2,1331
b'Ghulam Rasool Jamaati',/m/026k5vl,1923
b'Myles Burnyeat',/m/02pn78q,1939-01-01
b'Hamid Raza Khan',/m/07k4ht5,1875
b'Orestes Brownson',/m/03njl6,1803-01-01
b'Ramiro de Maeztu',/m/02vxqz7,1874-05-04
b'Francis J. Beckwith',/m/07qcnm,1960
"b""Sa'id ibn Jubayr""",/m/046r61,0665-01-01
"b""Atiyya ibn Sa'd""",/m/047jdy,
b'Mirza Fatali Akhundov',/m/0cyk_t,1812-07-12
b'Ebrahim Desai',/m/02649jd,
b'Simion B\xc4\x83rnu\xc8\x9biu',/m/08c2mn,1808-07-21
b'Shah Abdul Aziz',/m/0ksrfn,1745
b'George Ohsawa',/m/05y88f,1893-10-18
b'Tyler Gillies',/m/05ldpbm,1984-02-16
b'Wasif Ali Wasif',/m/0bnmrz,1929-01-15
b'Maria Gaetana Agnesi',/m/04_mq,1718-05-16
b'Heinrich Loewe',/m/05v7_sd,1869-07-11
b'Will Durant',/m/01p8sj,1885-11-05
b'Witelo',/m/03zddf,1230-01-01
b'Feng Youlan',/m/032scb,1895-12-04
b'Cesare Beccaria',/m/01bwlp,1738-03-15
b'Cornelis Drebbel',/m/035ttn,1572-01-01
b'Dirck Coornhert',/m/07srbp,1522-01-01
b'Isidore of Seville',/m/03zwm,0560-01-01
b'Bertrand de Jouvenel',/m/072y20,1903-10-31
b'David Cassel',/m/0dsw47,1818-03-07
b'Duncan Kennedy',/m/01rmh0,1942
b'Alain LeRoy Locke',/m/02666qv,1885-09-13
b'Adelard of Bath',/m/0lqbm,1080-01-01
b'Herman of Carinthia',/m/0p9mp,1100-01-01
b'Sun Yat-sen',/m/0m56y,1866-11-12
b'Albert M. Wolters',/m/08dc3q,1942-03-30
b'James R Payton Jr.',/m/09g99y8,
b'G\xc3\xa9rard Granel',/m/02rmj9m,1930
b'Mich\xc3\xa8le Le D\xc5\x93uff',/m/06f9lp,1948
b'Manuel Chrysoloras',/m/015sq0,1350-01-01
b'Algernon Sidney',/m/01ljdc,1623-01-25
b'Hans Driesch',/m/037qvn,1867-10-28
b'Jos\xc3\xa9 Vasconcelos',/m/04hv08,1882-02-28
b'Paul R\xc3\xa9e',/m/0952l9,1849-11-21
b'Dmitry Merezhkovsky',/m/07jknw,1865-08-26
b'Silvio Ceccato',/m/02690y0,1914-01-25
